receipt_id,status,reason
receipt-000755,selected_current,source_version_order
receipt-000756,selected_current,source_version_order
receipt-000757,repeated_snapshot,same_business_content
receipt-000758,selected_current,source_version_order
receipt-000759,selected_current,source_version_order
receipt-000760,selected_current,source_version_order
receipt-000761,superseded_version,source_version_order
receipt-000762,selected_current,source_version_order
receipt-000763,selected_current,source_version_order
receipt-000764,selected_current,source_version_order
receipt-000765,selected_current,source_version_order
receipt-000766,selected_current,source_version_order
receipt-000767,selected_current,source_version_order
receipt-000768,selected_current,source_version_order
receipt-000769,repeated_snapshot,same_business_content
receipt-000770,selected_current,source_version_order
receipt-000771,superseded_version,source_version_order
receipt-000772,selected_current,source_version_order
receipt-000773,selected_current,source_version_order
receipt-000774,selected_current,source_version_order
receipt-000775,selected_current,source_version_order
receipt-000776,selected_current,source_version_order
receipt-000777,selected_current,source_version_order
receipt-000778,selected_current,source_version_order
receipt-000779,selected_current,source_version_order
receipt-000780,superseded_version,source_version_order
receipt-000781,selected_current,source_version_order
receipt-000782,repeated_snapshot,same_business_content
receipt-000783,quarantined,score_out_of_range
receipt-000784,selected_current,source_version_order
receipt-000785,selected_current,source_version_order
receipt-000786,selected_current,source_version_order
receipt-000787,selected_current,source_version_order
receipt-000788,selected_current,source_version_order
receipt-000789,selected_current,source_version_order
receipt-000790,selected_current,source_version_order
receipt-000791,superseded_version,source_version_order
receipt-000792,selected_current,source_version_order
receipt-000793,selected_current,source_version_order
receipt-000794,selected_current,source_version_order
receipt-000795,repeated_snapshot,same_business_content
receipt-000796,selected_current,source_version_order
receipt-000797,selected_current,source_version_order
receipt-000798,selected_current,source_version_order
receipt-000799,selected_current,source_version_order
receipt-000800,selected_current,source_version_order
receipt-000801,superseded_version,source_version_order
receipt-000802,selected_current,source_version_order
receipt-000803,selected_current,source_version_order
receipt-000804,selected_current,source_version_order
receipt-000805,selected_current,source_version_order
receipt-000806,selected_current,source_version_order
receipt-000807,repeated_snapshot,same_business_content
receipt-000808,selected_current,source_version_order
receipt-000809,selected_current,source_version_order
receipt-000810,selected_current,source_version_order
receipt-000811,superseded_version,source_version_order
receipt-000812,selected_current,source_version_order
receipt-000813,selected_current,source_version_order
receipt-000814,selected_current,source_version_order
receipt-000815,selected_current,source_version_order
receipt-000816,selected_current,source_version_order
receipt-000817,selected_current,source_version_order
receipt-000818,selected_current,source_version_order
receipt-000819,repeated_snapshot,same_business_content
receipt-000820,selected_current,source_version_order
receipt-000821,superseded_version,source_version_order
receipt-000822,selected_current,source_version_order
receipt-000823,selected_current,source_version_order
receipt-000824,selected_current,source_version_order
receipt-000825,selected_current,source_version_order
receipt-000826,selected_current,source_version_order
receipt-000827,selected_current,source_version_order
receipt-000828,selected_current,source_version_order
receipt-000829,selected_current,source_version_order
receipt-000830,superseded_version,source_version_order
receipt-000831,selected_current,source_version_order
receipt-000832,repeated_snapshot,same_business_content
receipt-000833,selected_current,source_version_order
receipt-000834,selected_current,source_version_order
receipt-000835,selected_current,source_version_order
receipt-000836,selected_current,source_version_order
receipt-000837,selected_current,source_version_order
receipt-000838,selected_current,source_version_order
receipt-000839,selected_current,source_version_order
receipt-000840,superseded_version,source_version_order
receipt-000841,selected_current,source_version_order
receipt-000842,selected_current,source_version_order
receipt-000843,selected_current,source_version_order
receipt-000844,repeated_snapshot,same_business_content
receipt-000845,selected_current,source_version_order
receipt-000846,selected_current,source_version_order
receipt-000847,selected_current,source_version_order
receipt-000848,selected_current,source_version_order
receipt-000849,selected_current,source_version_order
receipt-000850,superseded_version,source_version_order
receipt-000851,selected_current,source_version_order
receipt-000852,selected_current,source_version_order
receipt-000853,selected_current,source_version_order
receipt-000854,selected_current,source_version_order
receipt-000855,selected_current,source_version_order
receipt-000856,repeated_snapshot,same_business_content
receipt-000857,quarantined,score_out_of_range
receipt-000858,selected_current,source_version_order
receipt-000859,selected_current,source_version_order
receipt-000860,selected_current,source_version_order
receipt-000861,superseded_version,source_version_order
receipt-000862,selected_current,source_version_order
receipt-000863,selected_current,source_version_order
receipt-000864,selected_current,source_version_order
receipt-000865,selected_current,source_version_order
receipt-000866,selected_current,source_version_order
receipt-000867,selected_current,source_version_order
receipt-000868,selected_current,source_version_order
receipt-000869,repeated_snapshot,same_business_content
receipt-000870,selected_current,source_version_order
receipt-000871,superseded_version,source_version_order
receipt-000872,selected_current,source_version_order
receipt-000873,selected_current,source_version_order
receipt-000874,selected_current,source_version_order
receipt-000875,selected_current,source_version_order
receipt-000876,selected_current,source_version_order
receipt-000877,selected_current,source_version_order
receipt-000878,selected_current,source_version_order
receipt-000879,selected_current,source_version_order
receipt-000880,superseded_version,source_version_order
receipt-000881,selected_current,source_version_order
receipt-000882,repeated_snapshot,same_business_content
receipt-000883,selected_current,source_version_order
receipt-000884,selected_current,source_version_order
receipt-000885,selected_current,source_version_order
receipt-000886,selected_current,source_version_order
receipt-000887,selected_current,source_version_order
receipt-000888,selected_current,source_version_order
receipt-000889,selected_current,source_version_order
receipt-000890,superseded_version,source_version_order
receipt-000891,selected_current,source_version_order
receipt-000892,selected_current,source_version_order
receipt-000893,selected_current,source_version_order
receipt-000894,repeated_snapshot,same_business_content
receipt-000895,selected_current,source_version_order
receipt-000896,selected_current,source_version_order
receipt-000897,selected_current,source_version_order
receipt-000898,selected_current,source_version_order
receipt-000899,selected_current,source_version_order
receipt-000900,superseded_version,source_version_order
receipt-000901,selected_current,source_version_order
receipt-000902,selected_current,source_version_order
receipt-000903,selected_current,source_version_order
receipt-000904,selected_current,source_version_order
receipt-000905,selected_current,source_version_order
receipt-000906,repeated_snapshot,same_business_content
receipt-000907,selected_current,source_version_order
receipt-000908,selected_current,source_version_order
receipt-000909,selected_current,source_version_order
receipt-000910,superseded_version,source_version_order
receipt-000911,selected_current,source_version_order
receipt-000912,selected_current,source_version_order
receipt-000913,selected_current,source_version_order
receipt-000914,selected_current,source_version_order
receipt-000915,selected_current,source_version_order
receipt-000916,selected_current,source_version_order
receipt-000917,selected_current,source_version_order
receipt-000918,repeated_snapshot,same_business_content
receipt-000919,selected_current,source_version_order
receipt-000920,superseded_version,source_version_order
receipt-000921,selected_current,source_version_order
receipt-000922,selected_current,source_version_order
receipt-000923,selected_current,source_version_order
receipt-000924,selected_current,source_version_order
receipt-000925,selected_current,source_version_order
receipt-000926,selected_current,source_version_order
receipt-000927,selected_current,source_version_order
receipt-000928,selected_current,source_version_order
receipt-000929,superseded_version,source_version_order
receipt-000930,selected_current,source_version_order
receipt-000931,repeated_snapshot,same_business_content
receipt-000932,quarantined,score_out_of_range
receipt-000933,selected_current,source_version_order
receipt-000934,selected_current,source_version_order
receipt-000935,selected_current,source_version_order
receipt-000936,selected_current,source_version_order
receipt-000937,selected_current,source_version_order
receipt-000938,selected_current,source_version_order
receipt-000939,selected_current,source_version_order
receipt-000940,superseded_version,source_version_order
receipt-000941,selected_current,source_version_order
receipt-000942,selected_current,source_version_order
receipt-000943,selected_current,source_version_order
receipt-000944,repeated_snapshot,same_business_content
receipt-000945,selected_current,source_version_order
receipt-000946,selected_current,source_version_order
receipt-000947,selected_current,source_version_order
receipt-000948,selected_current,source_version_order
receipt-000949,selected_current,source_version_order
receipt-000950,superseded_version,source_version_order
receipt-000951,selected_current,source_version_order
receipt-000952,selected_current,source_version_order
receipt-000953,selected_current,source_version_order
receipt-000954,selected_current,source_version_order
receipt-000955,selected_current,source_version_order
receipt-000956,repeated_snapshot,same_business_content
receipt-000957,selected_current,source_version_order
receipt-000958,selected_current,source_version_order
receipt-000959,selected_current,source_version_order
receipt-000960,superseded_version,source_version_order
receipt-000961,selected_current,source_version_order
receipt-000962,selected_current,source_version_order
receipt-000963,selected_current,source_version_order
receipt-000964,selected_current,source_version_order
receipt-000965,selected_current,source_version_order
receipt-000966,selected_current,source_version_order
receipt-000967,selected_current,source_version_order
receipt-000968,repeated_snapshot,same_business_content
receipt-000969,selected_current,source_version_order
receipt-000970,superseded_version,source_version_order
receipt-000971,selected_current,source_version_order
receipt-000972,selected_current,source_version_order
receipt-000973,selected_current,source_version_order
receipt-000974,selected_current,source_version_order
receipt-000975,selected_current,source_version_order
receipt-000976,selected_current,source_version_order
receipt-000977,selected_current,source_version_order
receipt-000978,selected_current,source_version_order
receipt-000979,superseded_version,source_version_order
receipt-000980,selected_current,source_version_order
receipt-000981,repeated_snapshot,same_business_content
receipt-000982,selected_current,source_version_order
receipt-000983,selected_current,source_version_order
receipt-000984,selected_current,source_version_order
receipt-000985,selected_current,source_version_order
receipt-000986,selected_current,source_version_order
receipt-000987,selected_current,source_version_order
receipt-000988,selected_current,source_version_order
receipt-000989,superseded_version,source_version_order
receipt-000990,selected_current,source_version_order
receipt-000991,selected_current,source_version_order
receipt-000992,selected_current,source_version_order
receipt-000993,repeated_snapshot,same_business_content
receipt-000994,selected_current,source_version_order
receipt-000995,selected_current,source_version_order
receipt-000996,selected_current,source_version_order
receipt-000997,selected_current,source_version_order
receipt-000998,selected_current,source_version_order
receipt-000999,superseded_version,source_version_order
receipt-001000,selected_current,source_version_order
receipt-001001,selected_current,source_version_order
receipt-001002,selected_current,source_version_order
receipt-001003,selected_current,source_version_order
receipt-001004,selected_current,source_version_order
receipt-001005,repeated_snapshot,same_business_content
receipt-001006,quarantined,score_out_of_range
receipt-001007,selected_current,source_version_order
receipt-001008,selected_current,source_version_order
receipt-001009,selected_current,source_version_order
receipt-001010,superseded_version,source_version_order
receipt-001011,selected_current,source_version_order
receipt-001012,selected_current,source_version_order
receipt-001013,selected_current,source_version_order
receipt-001014,selected_current,source_version_order
receipt-001015,selected_current,source_version_order
receipt-001016,selected_current,source_version_order
receipt-001017,selected_current,source_version_order
receipt-001018,repeated_snapshot,same_business_content
receipt-001019,selected_current,source_version_order
receipt-001020,superseded_version,source_version_order
receipt-001021,selected_current,source_version_order
receipt-001022,selected_current,source_version_order
receipt-001023,selected_current,source_version_order
receipt-001024,selected_current,source_version_order
receipt-001025,selected_current,source_version_order
receipt-001026,selected_current,source_version_order
receipt-001027,selected_current,source_version_order
receipt-001028,selected_current,source_version_order
receipt-001029,superseded_version,source_version_order
receipt-001030,selected_current,source_version_order
receipt-001031,repeated_snapshot,same_business_content
receipt-001032,selected_current,source_version_order
receipt-001033,selected_current,source_version_order
receipt-001034,selected_current,source_version_order
receipt-001035,selected_current,source_version_order
receipt-001036,selected_current,source_version_order
receipt-001037,selected_current,source_version_order
receipt-001038,selected_current,source_version_order
receipt-001039,superseded_version,source_version_order
receipt-001040,selected_current,source_version_order
receipt-001041,selected_current,source_version_order
receipt-001042,selected_current,source_version_order
receipt-001043,repeated_snapshot,same_business_content
receipt-001044,selected_current,source_version_order
receipt-001045,selected_current,source_version_order
receipt-001046,selected_current,source_version_order
receipt-001047,selected_current,source_version_order
receipt-001048,selected_current,source_version_order
receipt-001049,superseded_version,source_version_order
receipt-001050,selected_current,source_version_order
receipt-001051,selected_current,source_version_order
receipt-001052,selected_current,source_version_order
receipt-001053,selected_current,source_version_order
receipt-001054,selected_current,source_version_order
receipt-001055,repeated_snapshot,same_business_content
receipt-001056,selected_current,source_version_order
receipt-001057,selected_current,source_version_order
receipt-001058,selected_current,source_version_order
receipt-001059,superseded_version,source_version_order
receipt-001060,selected_current,source_version_order
receipt-001061,selected_current,source_version_order
receipt-001062,selected_current,source_version_order
receipt-001063,selected_current,source_version_order
receipt-001064,selected_current,source_version_order
receipt-001065,selected_current,source_version_order
receipt-001066,selected_current,source_version_order
receipt-001067,repeated_snapshot,same_business_content
receipt-001068,selected_current,source_version_order
receipt-001069,superseded_version,source_version_order
receipt-001070,selected_current,source_version_order
receipt-001071,selected_current,source_version_order
receipt-001072,selected_current,source_version_order
receipt-001073,selected_current,source_version_order
receipt-001074,selected_current,source_version_order
receipt-001075,selected_current,source_version_order
receipt-001076,selected_current,source_version_order
receipt-001077,selected_current,source_version_order
receipt-001078,superseded_version,source_version_order
receipt-001079,selected_current,source_version_order
receipt-001080,repeated_snapshot,same_business_content
receipt-001081,quarantined,score_out_of_range
receipt-001082,selected_current,source_version_order
receipt-001083,selected_current,source_version_order
receipt-001084,selected_current,source_version_order
receipt-001085,selected_current,source_version_order
receipt-001086,selected_current,source_version_order
receipt-001087,selected_current,source_version_order
receipt-001088,selected_current,source_version_order
receipt-001089,superseded_version,source_version_order
receipt-001090,selected_current,source_version_order
receipt-001091,selected_current,source_version_order
receipt-001092,selected_current,source_version_order
receipt-001093,repeated_snapshot,same_business_content
receipt-001094,selected_current,source_version_order
receipt-001095,selected_current,source_version_order
receipt-001096,selected_current,source_version_order
receipt-001097,selected_current,source_version_order
receipt-001098,selected_current,source_version_order
receipt-001099,superseded_version,source_version_order
receipt-001100,selected_current,source_version_order
receipt-001101,selected_current,source_version_order
receipt-001102,selected_current,source_version_order
receipt-001103,selected_current,source_version_order
receipt-001104,selected_current,source_version_order
receipt-001105,repeated_snapshot,same_business_content
receipt-001106,selected_current,source_version_order
receipt-001107,selected_current,source_version_order
receipt-001108,selected_current,source_version_order
receipt-001109,superseded_version,source_version_order
receipt-001110,selected_current,source_version_order
receipt-001111,selected_current,source_version_order
receipt-001112,selected_current,source_version_order
receipt-001113,selected_current,source_version_order
receipt-001114,selected_current,source_version_order
receipt-001115,selected_current,source_version_order
receipt-001116,selected_current,source_version_order
receipt-001117,repeated_snapshot,same_business_content
receipt-001118,selected_current,source_version_order
receipt-001119,superseded_version,source_version_order
receipt-001120,selected_current,source_version_order
receipt-001121,selected_current,source_version_order
receipt-001122,selected_current,source_version_order
receipt-001123,selected_current,source_version_order
receipt-001124,selected_current,source_version_order
receipt-001125,selected_current,source_version_order
receipt-001126,selected_current,source_version_order
receipt-001127,selected_current,source_version_order
receipt-001128,superseded_version,source_version_order
receipt-001129,selected_current,source_version_order
receipt-001130,repeated_snapshot,same_business_content
receipt-001131,selected_current,source_version_order
receipt-001132,selected_current,source_version_order
receipt-001133,selected_current,source_version_order
receipt-001134,selected_current,source_version_order
receipt-001135,selected_current,source_version_order
receipt-001136,selected_current,source_version_order
receipt-001137,selected_current,source_version_order
receipt-001138,superseded_version,source_version_order
receipt-001139,selected_current,source_version_order
receipt-001140,selected_current,source_version_order
receipt-001141,selected_current,source_version_order
receipt-001142,repeated_snapshot,same_business_content
receipt-001143,selected_current,source_version_order
receipt-001144,selected_current,source_version_order
receipt-001145,selected_current,source_version_order
receipt-001146,selected_current,source_version_order
receipt-001147,selected_current,source_version_order
receipt-001148,superseded_version,source_version_order
receipt-001149,selected_current,source_version_order
receipt-001150,selected_current,source_version_order
receipt-001151,selected_current,source_version_order
receipt-001152,selected_current,source_version_order
receipt-001153,selected_current,source_version_order
receipt-001154,repeated_snapshot,same_business_content
receipt-001155,quarantined,score_out_of_range
receipt-001156,selected_current,source_version_order
receipt-001157,selected_current,source_version_order
receipt-001158,selected_current,source_version_order
receipt-001159,superseded_version,source_version_order
receipt-001160,selected_current,source_version_order
receipt-001161,selected_current,source_version_order
receipt-001162,selected_current,source_version_order
receipt-001163,selected_current,source_version_order
receipt-001164,selected_current,source_version_order
receipt-001165,selected_current,source_version_order
receipt-001166,selected_current,source_version_order
receipt-001167,repeated_snapshot,same_business_content
receipt-001168,selected_current,source_version_order
receipt-001169,superseded_version,source_version_order
receipt-001170,selected_current,source_version_order
receipt-001171,selected_current,source_version_order
receipt-001172,selected_current,source_version_order
receipt-001173,selected_current,source_version_order
receipt-001174,selected_current,source_version_order
receipt-001175,selected_current,source_version_order
receipt-001176,selected_current,source_version_order
receipt-001177,selected_current,source_version_order
receipt-001178,superseded_version,source_version_order
receipt-001179,selected_current,source_version_order
receipt-001180,repeated_snapshot,same_business_content
receipt-001181,selected_current,source_version_order
receipt-001182,selected_current,source_version_order
receipt-001183,selected_current,source_version_order
receipt-001184,selected_current,source_version_order
receipt-001185,selected_current,source_version_order
receipt-001186,selected_current,source_version_order
receipt-001187,selected_current,source_version_order
receipt-001188,superseded_version,source_version_order
receipt-001189,selected_current,source_version_order
receipt-001190,selected_current,source_version_order
receipt-001191,selected_current,source_version_order
receipt-001192,repeated_snapshot,same_business_content
receipt-001193,selected_current,source_version_order
receipt-001194,selected_current,source_version_order
receipt-001195,selected_current,source_version_order
receipt-001196,selected_current,source_version_order
receipt-001197,selected_current,source_version_order
receipt-001198,superseded_version,source_version_order
receipt-001199,selected_current,source_version_order
receipt-001200,selected_current,source_version_order
receipt-001201,selected_current,source_version_order
receipt-001202,selected_current,source_version_order
receipt-001203,selected_current,source_version_order
receipt-001204,repeated_snapshot,same_business_content
receipt-001205,selected_current,source_version_order
receipt-001206,selected_current,source_version_order
receipt-001207,selected_current,source_version_order
receipt-001208,superseded_version,source_version_order
receipt-001209,selected_current,source_version_order
receipt-001210,selected_current,source_version_order
receipt-001211,selected_current,source_version_order
receipt-001212,selected_current,source_version_order
receipt-001213,selected_current,source_version_order
receipt-001214,selected_current,source_version_order
receipt-001215,selected_current,source_version_order
receipt-001216,repeated_snapshot,same_business_content
receipt-001217,selected_current,source_version_order
receipt-001218,superseded_version,source_version_order
receipt-001219,selected_current,source_version_order
receipt-001220,selected_current,source_version_order
receipt-001221,selected_current,source_version_order
receipt-001222,selected_current,source_version_order
receipt-001223,selected_current,source_version_order
receipt-001224,selected_current,source_version_order
receipt-001225,selected_current,source_version_order
receipt-001226,selected_current,source_version_order
receipt-001227,superseded_version,source_version_order
receipt-001228,selected_current,source_version_order
receipt-001229,repeated_snapshot,same_business_content
receipt-001230,quarantined,score_out_of_range
receipt-001231,selected_current,source_version_order
receipt-001232,selected_current,source_version_order
receipt-001233,selected_current,source_version_order
receipt-001234,selected_current,source_version_order
receipt-001235,selected_current,source_version_order
receipt-001236,selected_current,source_version_order
receipt-001237,selected_current,source_version_order
receipt-001238,superseded_version,source_version_order
receipt-001239,selected_current,source_version_order
receipt-001240,selected_current,source_version_order
receipt-001241,selected_current,source_version_order
receipt-001242,repeated_snapshot,same_business_content
receipt-001243,selected_current,source_version_order
receipt-001244,selected_current,source_version_order
receipt-001245,selected_current,source_version_order
receipt-001246,selected_current,source_version_order
receipt-001247,selected_current,source_version_order
receipt-001248,superseded_version,source_version_order
receipt-001249,selected_current,source_version_order
receipt-001250,selected_current,source_version_order
receipt-001251,selected_current,source_version_order
receipt-001252,selected_current,source_version_order
receipt-001253,selected_current,source_version_order
receipt-001254,repeated_snapshot,same_business_content
receipt-001255,selected_current,source_version_order
receipt-001256,selected_current,source_version_order
receipt-001257,selected_current,source_version_order
receipt-001258,superseded_version,source_version_order
receipt-001259,selected_current,source_version_order
receipt-001260,selected_current,source_version_order
receipt-001261,selected_current,source_version_order
receipt-001262,selected_current,source_version_order
receipt-001263,selected_current,source_version_order
receipt-001264,selected_current,source_version_order
receipt-001265,selected_current,source_version_order
receipt-001266,repeated_snapshot,same_business_content
receipt-001267,selected_current,source_version_order
receipt-001268,superseded_version,source_version_order
receipt-001269,selected_current,source_version_order
receipt-001270,selected_current,source_version_order
receipt-001271,selected_current,source_version_order
receipt-001272,selected_current,source_version_order
receipt-001273,selected_current,source_version_order
receipt-001274,selected_current,source_version_order
receipt-001275,selected_current,source_version_order
receipt-001276,selected_current,source_version_order
receipt-001277,superseded_version,source_version_order
receipt-001278,selected_current,source_version_order
receipt-001279,repeated_snapshot,same_business_content
receipt-001280,selected_current,source_version_order
receipt-001281,selected_current,source_version_order
receipt-001282,selected_current,source_version_order
receipt-001283,selected_current,source_version_order
receipt-001284,selected_current,source_version_order
receipt-001285,selected_current,source_version_order
receipt-001286,selected_current,source_version_order
receipt-001287,superseded_version,source_version_order
receipt-001288,selected_current,source_version_order
receipt-001289,selected_current,source_version_order
receipt-001290,selected_current,source_version_order
receipt-001291,repeated_snapshot,same_business_content
receipt-001292,selected_current,source_version_order
receipt-001293,selected_current,source_version_order
receipt-001294,selected_current,source_version_order
receipt-001295,selected_current,source_version_order
receipt-001296,selected_current,source_version_order
receipt-001297,superseded_version,source_version_order
receipt-001298,selected_current,source_version_order
receipt-001299,selected_current,source_version_order
receipt-001300,selected_current,source_version_order
receipt-001301,selected_current,source_version_order
receipt-001302,selected_current,source_version_order
receipt-001303,repeated_snapshot,same_business_content
receipt-001304,quarantined,score_out_of_range
receipt-001305,selected_current,source_version_order
receipt-001306,selected_current,source_version_order
receipt-001307,selected_current,source_version_order
receipt-001308,superseded_version,source_version_order
receipt-001309,selected_current,source_version_order
receipt-001310,selected_current,source_version_order
receipt-001311,selected_current,source_version_order
receipt-001312,selected_current,source_version_order
receipt-001313,selected_current,source_version_order
receipt-001314,selected_current,source_version_order
receipt-001315,selected_current,source_version_order
receipt-001316,repeated_snapshot,same_business_content
receipt-001317,selected_current,source_version_order
receipt-001318,superseded_version,source_version_order
receipt-001319,selected_current,source_version_order
receipt-001320,selected_current,source_version_order
receipt-001321,selected_current,source_version_order
receipt-001322,selected_current,source_version_order
receipt-001323,selected_current,source_version_order
receipt-001324,selected_current,source_version_order
receipt-001325,selected_current,source_version_order
receipt-001326,selected_current,source_version_order
receipt-001327,superseded_version,source_version_order
receipt-001328,selected_current,source_version_order
receipt-001329,repeated_snapshot,same_business_content
receipt-001330,selected_current,source_version_order
receipt-001331,selected_current,source_version_order
receipt-001332,selected_current,source_version_order
receipt-001333,selected_current,source_version_order
receipt-001334,selected_current,source_version_order
receipt-001335,selected_current,source_version_order
receipt-001336,selected_current,source_version_order
receipt-001337,superseded_version,source_version_order
receipt-001338,selected_current,source_version_order
receipt-001339,selected_current,source_version_order
receipt-001340,selected_current,source_version_order
receipt-001341,repeated_snapshot,same_business_content
receipt-001342,selected_current,source_version_order
receipt-001343,selected_current,source_version_order
receipt-001344,selected_current,source_version_order
receipt-001345,selected_current,source_version_order
receipt-001346,selected_current,source_version_order
receipt-001347,superseded_version,source_version_order
receipt-001348,selected_current,source_version_order
receipt-001349,selected_current,source_version_order
receipt-001350,selected_current,source_version_order
receipt-001351,selected_current,source_version_order
receipt-001352,selected_current,source_version_order
receipt-001353,repeated_snapshot,same_business_content
receipt-001354,selected_current,source_version_order
receipt-001355,selected_current,source_version_order
receipt-001356,selected_current,source_version_order
receipt-001357,superseded_version,source_version_order
receipt-001358,selected_current,source_version_order
receipt-001359,selected_current,source_version_order
receipt-001360,selected_current,source_version_order
receipt-001361,selected_current,source_version_order
receipt-001362,selected_current,source_version_order
receipt-001363,selected_current,source_version_order
receipt-001364,selected_current,source_version_order
receipt-001365,repeated_snapshot,same_business_content
receipt-001366,selected_current,source_version_order
receipt-001367,superseded_version,source_version_order
receipt-001368,selected_current,source_version_order
receipt-001369,selected_current,source_version_order
receipt-001370,selected_current,source_version_order
receipt-001371,selected_current,source_version_order
receipt-001372,selected_current,source_version_order
receipt-001373,selected_current,source_version_order
receipt-001374,selected_current,source_version_order
receipt-001375,selected_current,source_version_order
receipt-001376,superseded_version,source_version_order
receipt-001377,selected_current,source_version_order
receipt-001378,repeated_snapshot,same_business_content
receipt-001379,quarantined,score_out_of_range
receipt-001380,selected_current,source_version_order
receipt-001381,selected_current,source_version_order
receipt-001382,selected_current,source_version_order
receipt-001383,selected_current,source_version_order
receipt-001384,selected_current,source_version_order
receipt-001385,selected_current,source_version_order
receipt-001386,selected_current,source_version_order
receipt-001387,superseded_version,source_version_order
receipt-001388,selected_current,source_version_order
receipt-001389,selected_current,source_version_order
receipt-001390,selected_current,source_version_order
receipt-001391,repeated_snapshot,same_business_content
receipt-001392,selected_current,source_version_order
receipt-001393,selected_current,source_version_order
receipt-001394,selected_current,source_version_order
receipt-001395,selected_current,source_version_order
receipt-001396,selected_current,source_version_order
receipt-001397,superseded_version,source_version_order
receipt-001398,selected_current,source_version_order
receipt-001399,selected_current,source_version_order
receipt-001400,selected_current,source_version_order
receipt-001401,selected_current,source_version_order
receipt-001402,selected_current,source_version_order
receipt-001403,repeated_snapshot,same_business_content
receipt-001404,selected_current,source_version_order
receipt-001405,selected_current,source_version_order
receipt-001406,selected_current,source_version_order
receipt-001407,superseded_version,source_version_order
receipt-001408,selected_current,source_version_order
receipt-001409,selected_current,source_version_order
receipt-001410,selected_current,source_version_order
receipt-001411,selected_current,source_version_order
receipt-001412,selected_current,source_version_order
receipt-001413,selected_current,source_version_order
receipt-001414,selected_current,source_version_order
receipt-001415,repeated_snapshot,same_business_content
receipt-001416,selected_current,source_version_order
receipt-001417,superseded_version,source_version_order
receipt-001418,selected_current,source_version_order
receipt-001419,selected_current,source_version_order
receipt-001420,selected_current,source_version_order
receipt-001421,selected_current,source_version_order
receipt-001422,selected_current,source_version_order
receipt-001423,selected_current,source_version_order
receipt-001424,selected_current,source_version_order
receipt-001425,selected_current,source_version_order
receipt-001426,superseded_version,source_version_order
receipt-001427,selected_current,source_version_order
receipt-001428,repeated_snapshot,same_business_content
receipt-001429,selected_current,source_version_order
receipt-001430,selected_current,source_version_order
receipt-001431,selected_current,source_version_order
receipt-001432,selected_current,source_version_order
receipt-001433,selected_current,source_version_order
receipt-001434,selected_current,source_version_order
receipt-001435,selected_current,source_version_order
receipt-001436,superseded_version,source_version_order
receipt-001437,selected_current,source_version_order
receipt-001438,selected_current,source_version_order
receipt-001439,selected_current,source_version_order
receipt-001440,repeated_snapshot,same_business_content
receipt-001441,selected_current,source_version_order
receipt-001442,selected_current,source_version_order
receipt-001443,selected_current,source_version_order
receipt-001444,selected_current,source_version_order
receipt-001445,selected_current,source_version_order
receipt-001446,superseded_version,source_version_order
receipt-001447,selected_current,source_version_order
receipt-001448,selected_current,source_version_order
receipt-001449,selected_current,source_version_order
receipt-001450,selected_current,source_version_order
receipt-001451,selected_current,source_version_order
receipt-001452,repeated_snapshot,same_business_content
receipt-001453,quarantined,score_out_of_range
receipt-001454,selected_current,source_version_order
receipt-001455,selected_current,source_version_order
receipt-001456,selected_current,source_version_order
receipt-001457,superseded_version,source_version_order
receipt-001458,selected_current,source_version_order
receipt-001459,selected_current,source_version_order
receipt-001460,selected_current,source_version_order
receipt-001461,selected_current,source_version_order
receipt-001462,selected_current,source_version_order
receipt-001463,selected_current,source_version_order
receipt-001464,selected_current,source_version_order
receipt-001465,repeated_snapshot,same_business_content
receipt-001466,selected_current,source_version_order
receipt-001467,superseded_version,source_version_order
receipt-001468,selected_current,source_version_order
receipt-001469,selected_current,source_version_order
receipt-001470,selected_current,source_version_order
receipt-001471,selected_current,source_version_order
receipt-001472,selected_current,source_version_order
receipt-001473,selected_current,source_version_order
receipt-001474,selected_current,source_version_order
receipt-001475,selected_current,source_version_order
receipt-001476,superseded_version,source_version_order
receipt-001477,selected_current,source_version_order
receipt-001478,repeated_snapshot,same_business_content
receipt-001479,selected_current,source_version_order
receipt-001480,selected_current,source_version_order
receipt-001481,selected_current,source_version_order
receipt-001482,selected_current,source_version_order
receipt-001483,selected_current,source_version_order
receipt-001484,selected_current,source_version_order
receipt-001485,selected_current,source_version_order
receipt-001486,superseded_version,source_version_order
receipt-001487,selected_current,source_version_order
receipt-001488,selected_current,source_version_order
receipt-001489,selected_current,source_version_order
receipt-001490,repeated_snapshot,same_business_content
receipt-001491,selected_current,source_version_order
receipt-001492,selected_current,source_version_order
receipt-001493,selected_current,source_version_order
receipt-001494,selected_current,source_version_order
receipt-001495,selected_current,source_version_order
receipt-001496,superseded_version,source_version_order
receipt-001497,selected_current,source_version_order
receipt-001498,selected_current,source_version_order
receipt-001499,selected_current,source_version_order
receipt-001500,selected_current,source_version_order
receipt-001501,selected_current,source_version_order
receipt-001502,repeated_snapshot,same_business_content
receipt-001503,selected_current,source_version_order
receipt-001504,selected_current,source_version_order
receipt-001505,selected_current,source_version_order
receipt-001506,superseded_version,source_version_order
receipt-001507,selected_current,source_version_order
receipt-001508,selected_current,source_version_order
receipt-001509,selected_current,source_version_order
receipt-001510,selected_current,source_version_order
receipt-001511,selected_current,source_version_order
receipt-001512,selected_current,source_version_order
